Bacterial Bait  (Locus ID),Human Protein Uniprot,Human Gene name,MIST,Abundance,Reproducibility,Specificity,IP Number,WD,WDv2,Entry.name,Protein.names,,Length (aa)
Rv1075c,O15084,ANKRD28 KIAA0379,0.567018194,0.001577925,0.612781083,0.521255305,"TBIP113,TBIP223",274.7561565,74.83056647,ANR28_HUMAN,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A (PP6-ARS-A) (Serine/threonine-protein phosphatase 6 regulatory subunit ARS-A) (Ankyrin repeat domain-containing protein 28) (Phosphatase interactor targeting protein hnRNP K) (PITK),,1053
Rv1075c,P55072,VCP,0.564403872,0.074993547,0.868467914,0.260339829,"TBIP113,TBIP223,TBIP381",3553.883378,345.4303921,TERA_HUMAN,Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP),,806
Rv1075c,P05455,SSB,0.551092303,0.005796718,0.576156775,0.526027831,"TBIP113,TBIP381",150.1566991,46.81374653,LA_HUMAN,Lupus La protein (La autoantigen) (La ribonucleoprotein) (Sjoegren syndrome type B antigen) (SS-B),,408
Rv1075c,P10412,HIST1H1E H1F4,0.525040819,0.018255181,0.565892983,0.484188656,"TBIP113,TBIP381",80.0631938,31.44886159,H14_HUMAN,Histone H1.4 (Histone H1b) (Histone H1s-4),,219
Rv1075c,O00505,KPNA3 QIP2,0.5,0.001852485,9.10E-11,1,TBIP223,54.36094819,54.36094819,IMA3_HUMAN,Importin subunit alpha-3 (Importin alpha Q2) (Qip2) (Karyopherin subunit alpha-3) (SRP1-gamma),,521
Rv1075c,O00629,KPNA4 QIP1,0.5,0.002465284,9.10E-11,1,TBIP223,62.77061614,62.77061614,IMA4_HUMAN,Importin subunit alpha-4 (Importin alpha Q1) (Qip1) (Karyopherin subunit alpha-4),,521
Rv1075c,O15131,KPNA5,0.5,0.000591578,9.10E-11,1,TBIP223,31.38530807,31.38530807,IMA5_HUMAN,Importin subunit alpha-6 (Karyopherin subunit alpha-5),,536
Rv1075c,O43852,CALU,0.5,0.002455174,9.10E-11,1,TBIP381,31.38530807,31.38530807,CALU_HUMAN,Calumenin (Crocalbin) (IEF SSP 9302),,315
Rv1075c,O60684,KPNA6 IPOA7,0.5,0.001189669,9.10E-11,1,TBIP223,44.38552833,44.38552833,IMA7_HUMAN,Importin subunit alpha-7 (Karyopherin subunit alpha-6),,536
Rv1075c,P15927,RPA2 REPA2 RPA32 RPA34,0.5,0.000610429,9.10E-11,1,TBIP113,31.38530807,31.38530807,RFA2_HUMAN,Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34),,270
Rv1075c,P16989,CSDA DBPA,0.5,0.002273059,9.10E-11,1,TBIP381,31.38530807,31.38530807,DBPA_HUMAN,DNA-binding protein A (Cold shock domain-containing protein A) (Single-strand DNA-binding protein NF-GMB),,372
Rv1075c,P27694,RPA1 REPA1 RPA70,0.5,0.001306652,9.10E-11,1,TBIP113,70.17968234,70.17968234,RFA1_HUMAN,Replication protein A 70 kDa DNA-binding subunit (RP-A p70) (Replication factor A protein 1) (RF-A protein 1) (Single-stranded DNA-binding protein),,616
Rv1075c,P27695,APEX1 APE APE1 APEX APX HAP1 REF1,0.5,0.001003668,9.10E-11,1,TBIP223,31.38530807,31.38530807,APEX1_HUMAN,"DNA-(apurinic or apyrimidinic site) lyase (EC 3.1.-.-) (EC 4.2.99.18) (APEX nuclease) (APEN) (Apurinic-apyrimidinic endonuclease 1) (AP endonuclease 1) (APE-1) (REF-1) (Redox factor-1) [Cleaved into: DNA-(apurinic or apyrimidinic site) lyase, mitochondrial]",,318
Rv1075c,P29558,RBMS1 C2orf12 MSSP MSSP1 SCR2,0.5,0.000400405,9.10E-11,1,TBIP113,31.38530807,31.38530807,RBMS1_HUMAN,"RNA-binding motif, single-stranded-interacting protein 1 (Single-stranded DNA-binding protein MSSP-1) (Suppressor of CDC2 with RNA-binding motif 2)",,406
Rv1075c,P30050,RPL12,0.5,0.001004743,9.10E-11,1,TBIP113,31.38530807,31.38530807,RL12_HUMAN,60S ribosomal protein L12,,165
Rv1075c,P35244,RPA3 REPA3 RPA14,0.5,0.001315151,9.10E-11,1,TBIP113,31.38530807,31.38530807,RFA3_HUMAN,Replication protein A 14 kDa subunit (RP-A p14) (Replication factor A protein 3) (RF-A protein 3),,121
Rv1075c,P41218,MNDA,0.5,0.001988927,9.10E-11,1,TBIP381,31.38530807,31.38530807,MNDA_HUMAN,Myeloid cell nuclear differentiation antigen,,407
Rv1075c,P49458,SRP9,0.5,0.001777622,9.10E-11,1,TBIP113,31.38530807,31.38530807,SRP09_HUMAN,Signal recognition particle 9 kDa protein (SRP9),,86
Rv1075c,P51991,HNRNPA3 HNRPA3,0.5,0.000450595,9.10E-11,1,TBIP113,31.38530807,31.38530807,ROA3_HUMAN,Heterogeneous nuclear ribonucleoprotein A3 (hnRNP A3),,378
Rv1075c,P52294,KPNA1 RCH2,0.5,0.001185319,9.10E-11,1,TBIP223,44.38552833,44.38552833,IMA1_HUMAN,Importin subunit alpha-1 (Karyopherin subunit alpha-1) (Nucleoprotein interactor 1) (NPI-1) (RAG cohort protein 2) (SRP1-beta),,538
Rv1075c,P61964,WDR5 BIG3,0.5,0.001948959,9.10E-11,1,TBIP113,62.77061614,62.77061614,WDR5_HUMAN,WD repeat-containing protein 5 (BMP2-induced 3-kb gene protein),,334
Rv1075c,P62424,RPL7A SURF-3 SURF3,0.5,0.000594719,9.10E-11,1,TBIP113,31.38530807,31.38530807,RL7A_HUMAN,60S ribosomal protein L7a (PLA-X polypeptide) (Surfeit locus protein 3),,266
Rv1075c,P67775,PPP2CA,0.5,0.00500816,9.10E-11,1,TBIP113,99.24905857,99.24905857,PP2AA_HUMAN,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform (PP2A-alpha) (EC 3.1.3.16) (Replication protein C) (RP-C),,309
Rv1075c,Q5H9R7,PPP6R3 C11orf23 KIAA1558 PP6R3 SAPL SAPS3,0.5,0.000182372,9.10E-11,1,TBIP113,31.38530807,31.38530807,PP6R3_HUMAN,Serine/threonine-protein phosphatase 6 regulatory subunit 3 (SAPS domain family member 3) (Sporulation-induced transcript 4-associated protein SAPL),,873
Rv1075c,Q66LE6,PPP2R2D KIAA1541,0.5,0.002741521,9.10E-11,1,TBIP223,62.77061614,62.77061614,2ABD_HUMAN,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform (PP2A subunit B isoform B55-delta) (PP2A subunit B isoform PR55-delta) (PP2A subunit B isoform R2-delta) (PP2A subunit B isoform delta),,453
Rv1075c,Q7L2E3,DHX30 DDX30 KIAA0890,0.5,0.00039876,9.10E-11,1,TBIP113,54.36094819,54.36094819,DHX30_HUMAN,Putative ATP-dependent RNA helicase DHX30 (EC 3.6.4.13) (DEAH box protein 30),,1194
Rv1075c,Q8N8A2,ANKRD44,0.5,0.000165402,9.10E-11,1,TBIP113,31.38530807,31.38530807,ANR44_HUMAN,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B (PP6-ARS-B) (Serine/threonine-protein phosphatase 6 regulatory subunit ARS-B) (Ankyrin repeat domain-containing protein 44),,993
Rv1075c,Q8NB46,ANKRD52,0.5,0.000463949,9.10E-11,1,TBIP113,54.36094819,54.36094819,ANR52_HUMAN,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C (PP6-ARS-C) (Serine/threonine-protein phosphatase 6 regulatory subunit ARS-C) (Ankyrin repeat domain-containing protein 52),,1076
Rv1075c,Q8TEU7,RAPGEF6 PDZGEF2,0.5,9.92E-05,9.10E-11,1,TBIP113,31.38530807,31.38530807,RPGF6_HUMAN,Rap guanine nucleotide exchange factor 6 (PDZ domain-containing guanine nucleotide exchange factor 2) (PDZ-GEF2) (RA-GEF-2),,1601
Rv1075c,Q99729,HNRNPAB ABBP1 HNRPAB,0.5,0.001475048,9.10E-11,1,TBIP113,54.36094819,54.36094819,ROAA_HUMAN,Heterogeneous nuclear ribonucleoprotein A/B (hnRNP A/B) (APOBEC1-binding protein 1) (ABBP-1),,332
Rv1075c,Q9NNW5,WDR6,0.5,0.00029252,9.10E-11,1,TBIP113,44.38552833,44.38552833,WDR6_HUMAN,WD repeat-containing protein 6,,1121
Rv1075c,Q9UET6,FTSJ1 JM23,0.5,0.00049469,9.10E-11,1,TBIP113,31.38530807,31.38530807,TRM7_HUMAN,Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog) (Protein ftsJ homolog 1),,329
Rv1075c,Q13509,TUBB3 TUBB4,0.49675451,0.026398491,0.979157024,0.014351997,"TBIP113,TBIP223,TBIP381",6.45174395,4.923602126,TBB3_HUMAN,Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III),,450
Rv1075c,P68371,TUBB4B TUBB2C,0.48881345,0.053417832,0.969485363,0.008141537,"TBIP113,TBIP223,TBIP381",5.558995523,5.255335615,TBB4B_HUMAN,Tubulin beta-4B chain (Tubulin beta-2 chain) (Tubulin beta-2C chain),,445
Rv1075c,Q99867,NA,0.488321792,0.014476746,0.962023326,0.014620257,"TBIP113,TBIP223,TBIP381",3.816603726,3.17171714,NA,NA,,NA
Rv1075c,Q3ZCM7,TUBB8,0.480586746,0.022807824,0.946618761,0.01455473,"TBIP113,TBIP223,TBIP381",4.71519077,3.918471096,TBB8_HUMAN,Tubulin beta-8 chain,,444
Rv1075c,P07437,TUBB TUBB5 OK/SW-cl.56,0.479292154,0.05732387,0.952350521,0.006233787,"TBIP113,TBIP223,TBIP381",5.042767101,5.008751647,TBB5_HUMAN,Tubulin beta chain (Tubulin beta-5 chain),,444
Rv1075c,P04350,TUBB4A TUBB4 TUBB5,0.47626157,0.048375986,0.94276592,0.00975722,"TBIP113,TBIP223,TBIP381",5.11675937,4.837256595,TBB4A_HUMAN,Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain),,444
Rv1075c,P11498,PC,0.461179081,0.039343571,0.917669144,0.004689018,"TBIP113,TBIP223,TBIP381",6.403124237,6.403124237,PYC_HUMAN,"Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)",,1178
Rv1075c,P68363,TUBA1B,0.456734734,0.043573753,0.906545812,0.006923657,"TBIP113,TBIP223,TBIP381",4.163331999,4.163331999,TBA1B_HUMAN,Tubulin alpha-1B chain (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain),,451
Rv1075c,P60709,ACTB,0.455164235,0.016847112,0.903897755,0.006430714,"TBIP113,TBIP223,TBIP381",2.790714327,2.695941648,ACTB_HUMAN,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",,375
Rv1075c,P11142,HSPA8 HSC70 HSP73 HSPA10,0.438690442,0.018050391,0.872651978,0.004728906,"TBIP113,TBIP223,TBIP381",3.109126351,3.109126351,HSP7C_HUMAN,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8),,646
Rv1075c,P19338,NCL,0.426847857,0.003280554,0.595998492,0.257697221,"TBIP113,TBIP381",48.52111632,21.81724401,NUCL_HUMAN,Nucleolin (Protein C23),,710
Rv1075c,P14866,HNRNPL HNRPL P/OKcl.14,0.421352938,0.000832403,9.10E-11,0.842705875,TBIP113,34.12520352,34.12520352,HNRPL_HUMAN,Heterogeneous nuclear ribonucleoprotein L (hnRNP L),,589
Rv1075c,Q01105,SET,0.40028709,0.029181521,0.652753725,0.147820455,"TBIP113,TBIP223,TBIP381",12.45107605,6.691032827,SET_HUMAN,Protein SET (HLA-DR-associated protein II) (Inhibitor of granzyme A-activated DNase) (IGAAD) (PHAPII) (Phosphatase 2A inhibitor I2PP2A) (I-2PP2A) (Template-activating factor I) (TAF-I),,290
Rv1075c,Q8WWM7,ATXN2L A2D A2LG A2LP A2RP,0.372260904,0.007019774,0.736758831,0.007762978,"TBIP113,TBIP223,TBIP381",2.647504072,2.557594814,ATX2L_HUMAN,Ataxin-2-like protein (Ataxin-2 domain protein) (Ataxin-2-related protein),,1075
Rv1075c,P67809,YBX1 NSEP1 YB1,0.371093162,0.003475468,0.544913875,0.19727245,"TBIP113,TBIP223",58.93461191,23.14954432,YBOX1_HUMAN,Nuclease-sensitive element-binding protein 1 (CCAAT-binding transcription factor I subunit A) (CBF-A) (DNA-binding protein B) (DBPB) (Enhancer factor I subunit A) (EFI-A) (Y-box transcription factor) (Y-box-binding protein 1) (YB-1),,324
Rv1075c,P52434,POLR2H,0.334517456,0.003135151,0.579095119,0.089939793,"TBIP113,TBIP223",41.33395214,15.27865774,RPAB3_HUMAN,"DNA-directed RNA polymerases I, II, and III subunit RPABC3 (RNA polymerases I, II, and III subunit ABC3) (DNA-directed RNA polymerase II subunit H) (DNA-directed RNA polymerases I, II, and III 17.1 kDa polypeptide) (RPB17) (RPB8 homolog) (hRPB8)",,150
Rv1075c,P55160,NCKAP1L HEM1,0.322153662,0.000555976,0.630929284,0.013378039,"TBIP113,TBIP223",4.759886839,3.365691025,NCKPL_HUMAN,Nck-associated protein 1-like (Hematopoietic protein 1) (Membrane-associated protein HEM-1),,1127
Rv1075c,P62249,RPS16,0.319323524,0.009895624,0.624104235,0.014542814,"TBIP113,TBIP381",3.172266175,2.575825938,RS16_HUMAN,40S ribosomal protein S16,,146
Rv1075c,Q3MHD2,LSM12,0.318978091,0.003287878,0.630929284,0.007026898,"TBIP113,TBIP223",1.809697646,1.588860948,LSM12_HUMAN,Protein LSM12 homolog,,195
Rv1075c,P04792,HSPB1 HSP27 HSP28,0.318773405,0.003129043,0.630929284,0.006617526,"TBIP113,TBIP223",2.354620157,1.94732513,HSPB1_HUMAN,Heat shock protein beta-1 (HspB1) (28 kDa heat shock protein) (Estrogen-regulated 24 kDa protein) (Heat shock 27 kDa protein) (HSP 27) (Stress-responsive protein 27) (SRP27),,205
Rv1075c,P12814,ACTN1,0.317943107,0.003979175,0.630028543,0.005857671,"TBIP113,TBIP223",3.657181571,3.406419421,ACTN1_HUMAN,Alpha-actinin-1 (Alpha-actinin cytoskeletal isoform) (F-actin cross-linking protein) (Non-muscle alpha-actinin-1),,892
Rv1075c,P34931,HSPA1L,0.316713411,0.002027267,0.630929284,0.002497537,"TBIP113,TBIP223",2.38156986,2.141718688,HS71L_HUMAN,Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L) (Heat shock 70 kDa protein 1-Hom) (HSP70-Hom),,641
Rv1075c,P17066,HSPA6 HSP70B',0.31669291,0.002008409,0.630929284,0.002456536,"TBIP113,TBIP223",2.091134512,1.963849438,HSP76_HUMAN,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),,643
Rv1075c,Q9NY65,TUBA8 TUBAL2,0.315844435,0.011389788,0.623685105,0.008003766,"TBIP113,TBIP223",4.417438607,4.044796301,TBA8_HUMAN,Tubulin alpha-8 chain (Alpha-tubulin 8) (Tubulin alpha chain-like 2),,449
Rv1075c,P08107,HSPA1A HSPA1; HSPA1B,0.315697421,0.00483773,0.629619432,0.001775409,"TBIP113,TBIP223",2.816444944,2.758357276,HSP71_HUMAN,Heat shock 70 kDa protein 1A/1B (Heat shock 70 kDa protein 1/2) (HSP70-1/HSP70-2) (HSP70.1/HSP70.2),,641
Rv1075c,Q13885,TUBB2A TUBB2,0.315548211,0.021807413,0.624817709,0.006278712,"TBIP113,TBIP223",5.953220003,5.498426217,TBB2A_HUMAN,Tubulin beta-2A chain,,445
Rv1075c,Q9BVA1,TUBB2B,0.315042064,0.02282975,0.623685105,0.006399024,"TBIP113,TBIP223",6.087016933,5.622001787,TBB2B_HUMAN,Tubulin beta-2B chain,,445
Rv1075c,Q13748,TUBA3C TUBA2; TUBA3D,0.313260437,0.016052666,0.619730259,0.006790615,"TBIP113,TBIP223",5.012658228,4.649419437,TBA3C_HUMAN,Tubulin alpha-3C/D chain (Alpha-tubulin 2) (Alpha-tubulin 3C/D) (Tubulin alpha-2 chain),,450
Rv1075c,Q9BQE3,TUBA1C TUBA6,0.31123254,0.01823357,0.616521864,0.005943216,"TBIP113,TBIP223",5.25026785,4.890272474,TBA1C_HUMAN,Tubulin alpha-1C chain (Alpha-tubulin 6) (Tubulin alpha-6 chain),,449
Rv1075c,Q6PEY2,TUBA3E,0.308656685,0.011798619,0.610104535,0.007208836,"TBIP113,TBIP223",4.249687774,3.941737107,TBA3E_HUMAN,Tubulin alpha-3E chain (Alpha-tubulin 3E),,450
Rv1075c,Q07021,C1QBP GC1QBP HABP1 SF2P32,0.308150167,0.004547655,0.511478583,0.104821752,"TBIP113,TBIP223",67.76483801,25.04855483,C1QBP_HUMAN,"Complement component 1 Q subcomponent-binding protein, mitochondrial (ASF/SF2-associated protein p32) (Glycoprotein gC1qBP) (C1qBP) (Hyaluronan-binding protein 1) (Mitochondrial matrix protein p32) (gC1q-R protein) (p33)",,282
Rv1075c,O60814,HIST1H2BK H2BFT HIRIP1,0.308148576,0.007708247,0.579664568,0.036632584,"TBIP113,TBIP223",28.74565803,13.38732653,H2B1K_HUMAN,Histone H2B type 1-K (H2B K) (HIRA-interacting protein 1),,126
Rv1075c,Q71U36,TUBA1A TUBA3,0.307799702,0.019933935,0.609676119,0.005923284,"TBIP113,TBIP223",5.397187196,5.047977643,TBA1A_HUMAN,Tubulin alpha-1A chain (Alpha-tubulin 3) (Tubulin B-alpha-1) (Tubulin alpha-3 chain),,451
Rv1075c,Q92688,ANP32B APRIL PHAPI2,0.30033966,0.002484175,9.10E-11,0.60067932,TBIP223,27.0407241,27.0407241,AN32B_HUMAN,Acidic leucine-rich nuclear phosphoprotein 32 family member B (Acidic protein rich in leucines) (Putative HLA-DR-associated protein I-2) (PHAPI2) (Silver-stainable protein SSP29),,251
Rv1075c,Q08211,DHX9 DDX9 LKP NDH2,0.299281612,0.000631396,9.10E-11,0.598563224,TBIP113,28.44409071,28.44409071,DHX9_HUMAN,ATP-dependent RNA helicase A (RHA) (EC 3.6.4.13) (DEAH box protein 9) (Leukophysin) (LKP) (Nuclear DNA helicase II) (NDH II),,1270
Rv1075c,Q8IZP0,ABI1 SSH3BP1,0.293316635,0.000971897,0.579095119,0.007538152,"TBIP113,TBIP223",2.353555798,1.848955732,ABI1_HUMAN,Abl interactor 1 (Abelson interactor 1) (Abi-1) (Abl-binding protein 4) (AblBP4) (Eps8 SH3 domain-binding protein) (Eps8-binding protein) (Nap1-binding protein) (Nap1BP) (Spectrin SH3 domain-binding protein 1) (e3B1),,508
Rv1075c,Q14103,HNRNPD AUF1 HNRPD,0.279662867,0.000927012,9.10E-11,0.559325733,TBIP113,27.0407241,27.0407241,HNRPD_HUMAN,Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1),,355
Rv1075c,P10809,HSPD1 HSP60,0.2604466,0.002332912,0.512240114,0.008653085,"TBIP113,TBIP223",7.170331192,5.344684865,CH60_HUMAN,"60 kDa heat shock protein, mitochondrial (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)",,573
Rv1075c,O14979,HNRPDL JKTBP,0.260047812,0.000766652,9.10E-11,0.520095624,TBIP113,27.0407241,27.0407241,HNRDL_HUMAN,Heterogeneous nuclear ribonucleoprotein D-like (hnRNP D-like) (hnRNP DL) (AU-rich element RNA-binding factor) (JKT41-binding protein) (Protein laAUF1),,420
Rv1075c,P62269,RPS18 D6S218E,0.25289437,0.01329241,0.48728335,0.01850539,"TBIP113,TBIP381",2.43728788,2.118358938,RS18_HUMAN,40S ribosomal protein S18 (Ke-3) (Ke3),,152
Rv1075c,Q14974,KPNB1 NTF97,0.242711191,0.001101421,9.10E-11,0.485422382,TBIP223,20.2256276,20.2256276,IMB1_HUMAN,Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97),,876
Rv1075c,P55209,NAP1L1 NRP,0.235582472,0.001966343,0.455075861,0.016089082,"TBIP113,TBIP223",12.46014837,6.925659293,NP1L1_HUMAN,Nucleosome assembly protein 1-like 1 (NAP-1-related protein) (hNRP),,391
Rv1075c,P39023,RPL3 OK/SW-cl.32,0.215398423,0.001158212,9.10E-11,0.430796847,TBIP113,25.47829031,25.47829031,RL3_HUMAN,60S ribosomal protein L3 (HIV-1 TAR RNA-binding protein B) (TARBP-B),,403
Rv1075c,P42677,RPS27 MPS1,0.208489216,0.011501828,0.405501001,0.011477432,"TBIP113,TBIP381",1.5,1.310370697,RS27_HUMAN,40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1),,84
Rv1075c,Q15020,SART3 KIAA0156 TIP110,0.207803048,0.001947056,9.10E-11,0.415606096,TBIP223,35.99011072,35.99011072,SART3_HUMAN,Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (hSART-3) (Tat-interacting protein of 110 kDa) (Tip110),,963
Rv1075c,P62241,RPS8 OK/SW-cl.83,0.194119429,0.000735289,9.10E-11,0.388238859,TBIP113,18.6140259,18.6140259,RS8_HUMAN,40S ribosomal protein S8,,208
Rv1075c,P62244,RPS15A OK/SW-cl.82,0.181652071,0.004828763,9.10E-11,0.363304142,TBIP113,20.35877767,20.35877767,RS15A_HUMAN,40S ribosomal protein S15a,,130
Rv1075c,Q08170,SRSF4 SFRS4 SRP75,0.160358774,0.000628208,9.10E-11,0.320717549,TBIP113,27.0407241,27.0407241,SRSF4_HUMAN,"Serine/arginine-rich splicing factor 4 (Pre-mRNA-splicing factor SRP75) (SRP001LB) (Splicing factor, arginine/serine-rich 4)",,494
Rv1075c,P62899,RPL31,0.158691092,0.001234836,9.10E-11,0.317382184,TBIP113,13.69767142,13.69767142,RL31_HUMAN,60S ribosomal protein L31,,125
Rv1075c,O60506,SYNCRIP HNRPQ NSAP1,0.137615424,0.00153573,9.10E-11,0.275230848,TBIP113,34.22388798,34.22388798,HNRPQ_HUMAN,"Heterogeneous nuclear ribonucleoprotein Q (hnRNP Q) (Glycine- and tyrosine-rich RNA-binding protein) (GRY-RBP) (NS1-associated protein 1) (Synaptotagmin-binding, cytoplasmic RNA-interacting protein)",,623
Rv1075c,P08708,RPS17,0.106589504,0.001147259,9.10E-11,0.213179008,TBIP113,19.12067938,19.12067938,RS17_HUMAN,40S ribosomal protein S17,,135
Rv1075c,P62277,RPS13,0.10471694,0.001036946,9.10E-11,0.209433881,TBIP113,13.69767142,13.69767142,RS13_HUMAN,40S ribosomal protein S13,,151
Rv1075c,O15355,PPM1G PPM1C,0.103804378,0.013859202,9.10E-11,0.207608757,TBIP223,77.27115712,77.27115712,PPM1G_HUMAN,Protein phosphatase 1G (EC 3.1.3.16) (Protein phosphatase 1C) (Protein phosphatase 2C isoform gamma) (PP2C-gamma) (Protein phosphatase magnesium-dependent 1 gamma),,546
Rv1075c,P31943,HNRNPH1 HNRPH HNRPH1,0.086304052,0.001447549,9.10E-11,0.172608104,TBIP113,15.92177828,15.92177828,HNRH1_HUMAN,"Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]",,449
Rv1075c,Q9UN86,G3BP2 KIAA0660,0.078693514,0.000328788,9.10E-11,0.157387027,TBIP113,9.28911495,9.28911495,G3BP2_HUMAN,Ras GTPase-activating protein-binding protein 2 (G3BP-2) (GAP SH3 domain-binding protein 2),,482
Rv1075c,P15880,RPS2 RPS4,0.074214725,0.00113918,9.10E-11,0.14842945,TBIP113,10.47373128,10.47373128,RS2_HUMAN,40S ribosomal protein S2 (40S ribosomal protein S4) (Protein LLRep3),,293
Rv1075c,P62805,HIST1H4A H4/A H4FA; HIST1H4B H4/I H4FI; HIST1H4C H4/G H4FG; HIST1H4D H4/B H4FB; HIST1H4E H4/J H4FJ; ,0.073570777,0.00314104,9.10E-11,0.147141555,TBIP113,15.25452407,15.25452407,H4_HUMAN,Histone H4,,103
Rv1075c,P16403,HIST1H1C H1F2,0.071214665,0.00583683,9.10E-11,0.142429331,TBIP113,41.00769335,41.00769335,H12_HUMAN,Histone H1.2 (Histone H1c) (Histone H1d) (Histone H1s-1),,213
Rv1075c,P46776,RPL27A,0.066696095,0.001078424,9.10E-11,0.13339219,TBIP113,9.28911495,9.28911495,RL27A_HUMAN,60S ribosomal protein L27a,,148
Rv1075c,P11940,PABPC1 PAB1 PABP1 PABPC2,0.052697111,0.001007873,9.10E-11,0.105394221,TBIP113,12.40354068,12.40354068,PABP1_HUMAN,Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1),,636
Rv1075c,P62258,YWHAE,0.043495309,0.001223339,9.10E-11,0.086990618,TBIP223,6.476833531,6.476833531,1433E_HUMAN,14-3-3 protein epsilon (14-3-3E),,255
Rv1075c,P22626,HNRNPA2B1 HNRPA2B1,0.042286073,0.000475775,9.10E-11,0.084572146,TBIP113,11.33963289,11.33963289,ROA2_HUMAN,Heterogeneous nuclear ribonucleoproteins A2/B1 (hnRNP A2/B1),,353
Rv1075c,Q8WUW1,BRK1 C3orf10 HSPC300 MDS027,0.04221086,0.00409528,9.10E-11,0.084421719,TBIP113,10.6904551,10.6904551,BRK1_HUMAN,Protein BRICK1 (BRK1),,75
Rv1075c,P61247,RPS3A FTE1 MFTL,0.037403151,0.001189438,9.10E-11,0.074806302,TBIP113,16.17740054,16.17740054,RS3A_HUMAN,40S ribosomal protein S3a (v-fos transformation effector protein) (Fte-1),,264
Rv1075c,P62081,RPS7,0.036795031,0.001609588,9.10E-11,0.073590061,TBIP113,13.72115384,13.72115384,RS7_HUMAN,40S ribosomal protein S7,,194
Rv1075c,P04908,HIST1H2AB H2AFM; HIST1H2AE H2AFA,0.031512514,0.001263778,9.10E-11,0.063025027,TBIP113,11.11520553,11.11520553,H2A1B_HUMAN,Histone H2A type 1-B/E (Histone H2A.2) (Histone H2A/a) (Histone H2A/m),,130
Rv1075c,P62280,RPS11,0.030262735,0.001937288,9.10E-11,0.06052547,TBIP113,5.224085802,5.224085802,RS11_HUMAN,40S ribosomal protein S11,,158
Rv1075c,P25398,RPS12,0.028094779,0.004939346,9.10E-11,0.056189558,TBIP113,6.212833566,6.212833566,RS12_HUMAN,40S ribosomal protein S12,,132
Rv1075c,P46779,RPL28,0.024626891,0.001131214,9.10E-11,0.049253782,TBIP113,6.476833531,6.476833531,RL28_HUMAN,60S ribosomal protein L28,,137
Rv1075c,Q16531,DDB1 XAP1,0.023372588,0.000561845,9.10E-11,0.046745176,TBIP223,8.282410839,8.282410839,DDB1_HUMAN,DNA damage-binding protein 1 (DDB p127 subunit) (DNA damage-binding protein a) (DDBa) (Damage-specific DNA-binding protein 1) (HBV X-associated protein 1) (XAP-1) (UV-damaged DNA-binding factor) (UV-damaged DNA-binding protein 1) (UV-DDB 1) (XPE-binding factor) (XPE-BF) (Xeroderma pigmentosum group E-complementing protein) (XPCe),,1140
Rv1075c,Q14956,GPNMB HGFIN NMB UNQ1725/PRO9925,0.022319874,0.000556845,9.10E-11,0.044639748,TBIP113,4.574510081,4.574510081,GPNMB_HUMAN,Transmembrane glycoprotein NMB (Transmembrane glycoprotein HGFIN),,572
Rv1075c,P62913,RPL11,0.021531953,0.0017583,9.10E-11,0.043063905,TBIP113,5.344690582,5.344690582,RL11_HUMAN,60S ribosomal protein L11 (CLL-associated antigen KW-12),,178
